node,nlc,naptan,node_type,station,farezones,wifi,bluebadgecarparking,taxiranksoutsidestation,areaname,areaid,level,latitude,longitude,station_entrance_exit,line,line_direction,platform_type,platform_direction
8162,625,940GZZLUKSX,Platform,Kings Cross St Pancras,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Metropolitan,SB,LU Mult Lines,EB
8150,625,940GZZLUKSX,Entrance,Kings Cross St Pancras,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Metropolitan Ticket Hall,,,,
4541,625,940GZZLUKSX,Entrance,Kings Cross St Pancras,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Victoria/Piccadilly/Northern Ticket Hall,,,,
8157,625,940GZZLUKSX,Platform,Kings Cross St Pancras,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Northern,NB,LU 1 Line,NB
8158,625,940GZZLUKSX,Platform,Kings Cross St Pancras,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Northern,SB,LU 1 Line,SB
8165,625,940GZZLUKSX,Entrance,Kings Cross St Pancras,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Northern Ticket Hall,,,,
8155,625,940GZZLUKSX,Platform,Kings Cross St Pancras,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Piccadilly,EB,LU 1 Line,EB
8156,625,940GZZLUKSX,Platform,Kings Cross St Pancras,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Piccadilly,WB,LU 1 Line,WB
8151,625,940GZZLUKSX,Entrance,Kings Cross St Pancras,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Thameslink Entrance,,,,
8153,625,940GZZLUKSX,Platform,Kings Cross St Pancras,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Victoria,NB,LU 1 Line,NB
8154,625,940GZZLUKSX,Platform,Kings Cross St Pancras,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Victoria,SB,LU 1 Line,SB
4210,624,940GZZLUKBY,Exit,Kingsbury,4,TRUE,FALSE,FALSE,A-KIN,5,0,51.58498,-0.2787,,,,,
7638,624,940GZZLUKBY,Platform,Kingsbury,4,TRUE,FALSE,FALSE,A-KIN,5,0,51.58498,-0.2787,,Jubilee,WB,LU 1 Line,NB
7639,624,940GZZLUKBY,Platform,Kingsbury,4,TRUE,FALSE,FALSE,A-KIN,5,0,51.58498,-0.2787,,Jubilee,EB,LU 1 Line,SB
66,624,940GZZLUKBY,Entrance,Kingsbury,4,TRUE,FALSE,FALSE,A-KIN,5,0,51.58498,-0.2787,,,,,
7953,626,940GZZLUKNB,Entrance,Knightsbridge,1,TRUE,FALSE,FALSE,A-BRO,7,0,51.49991,-0.16261,Brompton Road Ticket Hall,,,,
7955,626,940GZZLUKNB,Platform,Knightsbridge,1,TRUE,FALSE,FALSE,A-BRO,7,0,51.49991,-0.16261,,Piccadilly,EB,LU 1 Line,EB
7954,626,940GZZLUKNB,Exit,Knightsbridge,1,TRUE,FALSE,FALSE,A-BRO,7,0,51.49991,-0.16261,,,,,
7952,626,940GZZLUKNB,Entrance,Knightsbridge,1,TRUE,FALSE,FALSE,A-BRO,7,0,51.49991,-0.16261,Sloane Street Entrance,,,,
7956,626,940GZZLUKNB,Platform,Knightsbridge,1,TRUE,FALSE,FALSE,A-BRO,7,0,51.49991,-0.16261,,Piccadilly,WB,LU 1 Line,WB
1193,627,940GZZLULAD,Platform,Ladbroke Grove,2,TRUE,FALSE,FALSE,A-LAD,4,0,51.51742,-0.21007,,Circle,EB,LU Mult Lines,EB
1194,627,940GZZLULAD,Platform,Ladbroke Grove,2,TRUE,FALSE,FALSE,A-LAD,4,0,51.51742,-0.21007,,Circle,WB,LU Mult Lines,WB
7593,627,940GZZLULAD,Platform,Ladbroke Grove,2,TRUE,FALSE,FALSE,A-LAD,4,0,51.51742,-0.21007,,Hammersmith & City,EB,LU Mult Lines,EB
4211,627,940GZZLULAD,Exit,Ladbroke Grove,2,TRUE,FALSE,FALSE,A-LAD,4,0,51.51742,-0.21007,,,,,
41,627,940GZZLULAD,Entrance,Ladbroke Grove,2,TRUE,FALSE,FALSE,A-LAD,4,0,51.51742,-0.21007,,,,,
7594,627,940GZZLULAD,Platform,Ladbroke Grove,2,TRUE,FALSE,FALSE,A-LAD,4,0,51.51742,-0.21007,,Hammersmith & City,WB,LU Mult Lines,WB
4212,628,940GZZLULBN,Exit,Lambeth North,1,TRUE,FALSE,FALSE,A-WES,4,0,51.49885,-0.11221,,,,,
7616,628,940GZZLULBN,Platform,Lambeth North,1,TRUE,FALSE,FALSE,A-WES,4,0,51.49885,-0.11221,,Bakerloo,NB,LU 1 Line,NB
7617,628,940GZZLULBN,Platform,Lambeth North,1,TRUE,FALSE,FALSE,A-WES,4,0,51.49885,-0.11221,,Bakerloo,SB,LU 1 Line,SB
54,628,940GZZLULBN,Entrance,Lambeth North,1,TRUE,FALSE,FALSE,A-WES,4,0,51.49885,-0.11221,,,,,
8062,629,940GZZLULGT,Platform,Lancaster Gate,1,TRUE,FALSE,FALSE,A-BAY,2,0,51.51168,-0.17542,,Central,EB,LU 1 Line,EB
4213,629,940GZZLULGT,Exit,Lancaster Gate,1,TRUE,FALSE,FALSE,A-BAY,2,0,51.51168,-0.17542,,,,,
257,629,940GZZLULGT,Entrance,Lancaster Gate,1,TRUE,FALSE,FALSE,A-BAY,2,0,51.51168,-0.17542,,,,,
8063,629,940GZZLULGT,Platform,Lancaster Gate,1,TRUE,FALSE,FALSE,A-BAY,2,0,51.51168,-0.17542,,Central,WB,LU 1 Line,WB
42,630,940GZZLULRD,Entrance,Latimer Road,2,TRUE,FALSE,FALSE,A-BRA,4,0,51.5137,-0.21763,,,,,
1195,630,940GZZLULRD,Platform,Latimer Road,2,TRUE,FALSE,FALSE,A-BRA,4,0,51.5137,-0.21763,,Circle,EB,LU Mult Lines,EB
1196,630,940GZZLULRD,Platform,Latimer Road,2,TRUE,FALSE,FALSE,A-BRA,4,0,51.5137,-0.21763,,Circle,WB,LU Mult Lines,WB
7595,630,940GZZLULRD,Platform,Latimer Road,2,TRUE,FALSE,FALSE,A-BRA,4,0,51.5137,-0.21763,,Hammersmith & City,EB,LU Mult Lines,EB
4214,630,940GZZLULRD,Exit,Latimer Road,2,TRUE,FALSE,FALSE,A-BRA,4,0,51.5137,-0.21763,,,,,
7596,630,940GZZLULRD,Platform,Latimer Road,2,TRUE,FALSE,FALSE,A-BRA,4,0,51.5137,-0.21763,,Hammersmith & City,WB,LU Mult Lines,WB
4215,631,940GZZLULSQ,Exit,Leicester Square,1,TRUE,FALSE,FALSE,A-CHA,9,0,51.51173,-0.12822,,,,,
8268,631,940GZZLULSQ,Entrance,Leicester Square,1,TRUE,FALSE,FALSE,A-CHA,9,0,51.51173,-0.12822,Northern Escalators,,,,
8273,631,940GZZLULSQ,Platform,Leicester Square,1,TRUE,FALSE,FALSE,A-CHA,9,0,51.51173,-0.12822,,Northern,NB,LU 1 Line,NB
8274,631,940GZZLULSQ,Platform,Leicester Square,1,TRUE,FALSE,FALSE,A-CHA,9,0,51.51173,-0.12822,,Northern,SB,LU 1 Line,SB
8271,631,940GZZLULSQ,Platform,Leicester Square,1,TRUE,FALSE,FALSE,A-CHA,9,0,51.51173,-0.12822,,Piccadilly,EB,LU 1 Line,EB
8269,631,940GZZLULSQ,Entrance,Leicester Square,1,TRUE,FALSE,FALSE,A-CHA,9,0,51.51173,-0.12822,Piccadilly Escalators,,,,
8272,631,940GZZLULSQ,Platform,Leicester Square,1,TRUE,FALSE,FALSE,A-CHA,9,0,51.51173,-0.12822,,Piccadilly,WB,LU 1 Line,WB
8043,632,940GZZLULYN,Platform,Leyton,3,TRUE,FALSE,FALSE,A-LEY,4,0,51.55649,-0.00582,,Central,EB,LU 1 Line,EB
8042,632,940GZZLULYN,Exit,Leyton,3,TRUE,FALSE,FALSE,A-LEY,4,0,51.55649,-0.00582,,,,,
8040,632,940GZZLULYN,Entrance,Leyton,3,TRUE,FALSE,FALSE,A-LEY,4,0,51.55649,-0.00582,,,,,
8044,632,940GZZLULYN,Platform,Leyton,3,TRUE,FALSE,FALSE,A-LEY,4,0,51.55649,-0.00582,,Central,WB,LU 1 Line,WB
8444,633,940GZZLULYS,Platform,Leytonstone,3|4,TRUE,FALSE,FALSE,A-FAI,4,0,51.56836,0.00719,,Central,EB,LU 1 Line,EB
8441,633,940GZZLULYS,Platform,Leytonstone,3|4,TRUE,FALSE,FALSE,A-FAI,4,0,51.56836,0.00719,,Central,EB,LU 1 Line,EB
4217,633,940GZZLULYS,Exit,Leytonstone,3|4,TRUE,FALSE,FALSE,A-FAI,4,0,51.56836,0.00719,,,,,
246,633,940GZZLULYS,Entrance,Leytonstone,3|4,TRUE,FALSE,FALSE,A-FAI,4,0,51.56836,0.00719,,,,,
8442,633,940GZZLULYS,Platform,Leytonstone,3|4,TRUE,FALSE,FALSE,A-FAI,4,0,51.56836,0.00719,,Central,WB,LU 1 Line,WB
8373,634,940GZZLULVT,Platform,Liverpool Street,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Central,EB,LU 1 Line,EB
8374,634,940GZZLULVT,Platform,Liverpool Street,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Central,WB,LU 1 Line,WB
8378,634,940GZZLULVT,Platform,Liverpool Street,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Circle,IR,LU Mult Lines,WB
8377,634,940GZZLULVT,Platform,Liverpool Street,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Circle,OR,LU Mult Lines,EB
8372,634,940GZZLULVT,Exit,Liverpool Street,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
8379,634,940GZZLULVT,Platform,Liverpool Street,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Hammersmith & City,EB,LU Mult Lines,EB
8380,634,940GZZLULVT,Platform,Liverpool Street,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Hammersmith & City,WB,LU Mult Lines,WB
8375,634,940GZZLULVT,Platform,Liverpool Street,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Metropolitan,NB,LU Mult Lines,WB
8376,634,940GZZLULVT,Platform,Liverpool Street,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Metropolitan,SB,LU Mult Lines,EB
4543,634,940GZZLULVT,Entrance,Liverpool Street,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Broad Street Ticket Hall,,,,
4544,634,940GZZLULVT,Entrance,Liverpool Street,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Central Ticket Hall,,,,
4542,634,940GZZLULVT,Entrance,Liverpool Street,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Main Ticket Hall,,,,
8892,635,940GZZLULNB,Entrance,London Bridge,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Borough High Street,,,,
8896,635,940GZZLULNB,Exit,London Bridge,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
4545,635,940GZZLULNB,Entrance,London Bridge,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Jubilee Main Ticket Hall,,,,
8867,635,940GZZLULNB,Platform,London Bridge,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Jubilee,EB,LU 1 Line,EB
8866,635,940GZZLULNB,Platform,London Bridge,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Jubilee,WB,LU 1 Line,WB
4546,635,940GZZLULNB,Entrance,London Bridge,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Northern Main Ticket Hall,,,,
7756,635,940GZZLULNB,Platform,London Bridge,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Northern,NB,LU 1 Line,NB
7757,635,940GZZLULNB,Platform,London Bridge,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Northern,SB,LU 1 Line,SB
8004,636,940GZZLULGN,Platform,Loughton,6,TRUE,FALSE,FALSE,A-STA,4,0,51.64175,0.0551,,Central,EB,LU 1 Line,EB
4218,636,940GZZLULGN,Exit,Loughton,6,TRUE,FALSE,FALSE,A-STA,4,0,51.64175,0.0551,,,,,
231,636,940GZZLULGN,Entrance,Loughton,6,TRUE,FALSE,FALSE,A-STA,4,0,51.64175,0.0551,,,,,
8005,636,940GZZLULGN,Platform,Loughton,6,TRUE,FALSE,FALSE,A-STA,4,0,51.64175,0.0551,,Central,WB,LU 1 Line,WB
4219,637,940GZZLUMVL,Exit,Maida Vale,2,TRUE,FALSE,FALSE,A-RAN,4,0,51.52981,-0.18587,,,,,
7650,637,940GZZLUMVL,Platform,Maida Vale,2,TRUE,FALSE,FALSE,A-RAN,4,0,51.52981,-0.18587,,Bakerloo,NB,LU 1 Line,NB
7651,637,940GZZLUMVL,Platform,Maida Vale,2,TRUE,FALSE,FALSE,A-RAN,4,0,51.52981,-0.18587,,Bakerloo,SB,LU 1 Line,SB
73,637,940GZZLUMVL,Entrance,Maida Vale,2,TRUE,FALSE,FALSE,A-RAN,4,0,51.52981,-0.18587,,,,,
7937,638,940GZZLUMRH,Platform,Manor House,2|3,TRUE,FALSE,FALSE,A-S-N,8,0,51.57094,-0.09566,,Piccadilly,EB,LU 1 Line,EB
4220,638,940GZZLUMRH,Exit,Manor House,2|3,TRUE,FALSE,FALSE,A-S-N,8,0,51.57094,-0.09566,,,,,
199,638,940GZZLUMRH,Entrance,Manor House,2|3,TRUE,FALSE,FALSE,A-S-N,8,0,51.57094,-0.09566,,,,,
7938,638,940GZZLUMRH,Platform,Manor House,2|3,TRUE,FALSE,FALSE,A-S-N,8,0,51.57094,-0.09566,,Piccadilly,WB,LU 1 Line,WB
7848,639,940GZZLUMSH,Platform,Mansion House,1,TRUE,FALSE,FALSE,A-GAR,4,0,51.51216,-0.09389,,Circle,IR,LU Mult Lines,EB
7849,639,940GZZLUMSH,Platform,Mansion House,1,TRUE,FALSE,FALSE,A-GAR,4,0,51.51216,-0.09389,,Circle,OR,LU Mult Lines,WB
7850,639,940GZZLUMSH,Platform,Mansion House,1,TRUE,FALSE,FALSE,A-GAR,4,0,51.51216,-0.09389,,District,EB,LU Mult Lines,EB
7851,639,940GZZLUMSH,Platform,Mansion House,1,TRUE,FALSE,FALSE,A-GAR,4,0,51.51216,-0.09389,,District,WB,LU Mult Lines,WB
4221,639,940GZZLUMSH,Exit,Mansion House,1,TRUE,FALSE,FALSE,A-GAR,4,0,51.51216,-0.09389,,,,,
160,639,940GZZLUMSH,Entrance,Mansion House,1,TRUE,FALSE,FALSE,A-GAR,4,0,51.51216,-0.09389,,,,,
8060,640,940GZZLUMBA,Platform,Marble Arch,1,TRUE,FALSE,FALSE,A-O-N,11,0,51.5135,-0.15845,,Central,EB,LU 1 Line,EB
4222,640,940GZZLUMBA,Exit,Marble Arch,1,TRUE,FALSE,FALSE,A-O-N,11,0,51.5135,-0.15845,,,,,
256,640,940GZZLUMBA,Entrance,Marble Arch,1,TRUE,FALSE,FALSE,A-O-N,11,0,51.5135,-0.15845,,,,,
8061,640,940GZZLUMBA,Platform,Marble Arch,1,TRUE,FALSE,FALSE,A-O-N,11,0,51.5135,-0.15845,,Central,WB,LU 1 Line,WB
7645,641,940GZZLUMYB,Platform,Marylebone,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Bakerloo,NB,LU 1 Line,NB
7646,641,940GZZLUMYB,Platform,Marylebone,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Bakerloo,SB,LU 1 Line,SB
4223,641,940GZZLUMYB,Exit,Marylebone,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
70,641,940GZZLUMYB,Entrance,Marylebone,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
8399,642,940GZZLUMED,Platform,Mile End,2,TRUE,FALSE,FALSE,A-MIL,6,0,51.52525,-0.0334,,Central,EB,LU 1 Line,EB
8400,642,940GZZLUMED,Platform,Mile End,2,TRUE,FALSE,FALSE,A-MIL,6,0,51.52525,-0.0334,,Central,WB,LU 1 Line,WB
8397,642,940GZZLUMED,Platform,Mile End,2,TRUE,FALSE,FALSE,A-MIL,6,0,51.52525,-0.0334,,District,EB,LU Mult Lines,EB
8398,642,940GZZLUMED,Platform,Mile End,2,TRUE,FALSE,FALSE,A-MIL,6,0,51.52525,-0.0334,,District,WB,LU Mult Lines,WB
4224,642,940GZZLUMED,Exit,Mile End,2,TRUE,FALSE,FALSE,A-MIL,6,0,51.52525,-0.0334,,,,,
8513,642,940GZZLUMED,Platform,Mile End,2,TRUE,FALSE,FALSE,A-MIL,6,0,51.52525,-0.0334,,Hammersmith & City,EB,LU Mult Lines,EB
8514,642,940GZZLUMED,Platform,Mile End,2,TRUE,FALSE,FALSE,A-MIL,6,0,51.52525,-0.0334,,Hammersmith & City,WB,LU Mult Lines,WB
153,642,940GZZLUMED,Entrance,Mile End,2,TRUE,FALSE,FALSE,A-MIL,6,0,51.52525,-0.0334,,,,,
8598,643,940GZZLUMHL,Platform,Mill Hill East,4,TRUE,FALSE,FALSE,A-BIT,3,0,51.60827,-0.20977,,Northern,NB,LU 1 Line,NB
7730,643,940GZZLUMHL,Platform,Mill Hill East,4,TRUE,FALSE,FALSE,A-BIT,3,0,51.60827,-0.20977,,Northern,SB,LU 1 Line,SB
4225,643,940GZZLUMHL,Exit,Mill Hill East,4,TRUE,FALSE,FALSE,A-BIT,3,0,51.60827,-0.20977,,,,,
104,643,940GZZLUMHL,Entrance,Mill Hill East,4,TRUE,FALSE,FALSE,A-BIT,3,0,51.60827,-0.20977,,,,,
8406,644,940GZZLUMMT,Platform,Monument,1,TRUE,FALSE,FALSE,A-FIS,4,0,51.51051,-0.08596,,Circle,IR,LU Mult Lines,EB
8407,644,940GZZLUMMT,Platform,Monument,1,TRUE,FALSE,FALSE,A-FIS,4,0,51.51051,-0.08596,,Circle,OR,LU Mult Lines,WB
8408,644,940GZZLUMMT,Platform,Monument,1,TRUE,FALSE,FALSE,A-FIS,4,0,51.51051,-0.08596,,District,EB,LU Mult Lines,EB
8409,644,940GZZLUMMT,Platform,Monument,1,TRUE,FALSE,FALSE,A-FIS,4,0,51.51051,-0.08596,,District,WB,LU Mult Lines,WB
158,644,940GZZLUMMT,Entrance,Monument,1,TRUE,FALSE,FALSE,A-FIS,4,0,51.51051,-0.08596,,,,,
4227,646,940GZZLUMPK,Exit,Moor Park,6|7,TRUE,FALSE,FALSE,A-SOU,3,0,51.62967,-0.43273,,,,,
8343,646,940GZZLUMPK,Platform,Moor Park,6|7,TRUE,FALSE,FALSE,A-SOU,3,0,51.62967,-0.43273,,Metropolitan,NB,LU 1 Line,NB
8344,646,940GZZLUMPK,Platform,Moor Park,6|7,TRUE,FALSE,FALSE,A-SOU,3,0,51.62967,-0.43273,,Metropolitan,SB,LU 1 Line,SB
8345,646,940GZZLUMPK,Platform,Moor Park,6|7,TRUE,FALSE,FALSE,A-SOU,3,0,51.62967,-0.43273,,Metropolitan,NB,LU 1 Line,NB
31,646,940GZZLUMPK,Entrance,Moor Park,6|7,TRUE,FALSE,FALSE,A-SOU,3,0,51.62967,-0.43273,,,,,
8464,645,940GZZLUMGT,Platform,Moorgate,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Circle,IR,LU Mult Lines,WB
8465,645,940GZZLUMGT,Platform,Moorgate,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Circle,OR,LU Mult Lines,EB
8461,645,940GZZLUMGT,Exit,Moorgate,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
8740,645,940GZZLUMGT,Platform,Moorgate,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,NR,NB,NR Only,NB
4443,645,940GZZLUMGT,Platform,Moorgate,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,NR,SB,NR Only,SB
8468,645,940GZZLUMGT,Platform,Moorgate,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Hammersmith & City,EB,LU Mult Lines,EB
8469,645,940GZZLUMGT,Platform,Moorgate,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Hammersmith & City,WB,LU Mult Lines,WB
8466,645,940GZZLUMGT,Platform,Moorgate,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Metropolitan,NB,LU Mult Lines,WB
8467,645,940GZZLUMGT,Platform,Moorgate,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Metropolitan,SB,LU Mult Lines,EB
8460,645,940GZZLUMGT,Entrance,Moorgate,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Metropolitan & Thameslink Ticket Hall,,,,
8462,645,940GZZLUMGT,Platform,Moorgate,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Northern,NB,LU 1 Line,NB
8463,645,940GZZLUMGT,Platform,Moorgate,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Northern,SB,LU 1 Line,SB
8459,645,940GZZLUMGT,Entrance,Moorgate,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Northern & Great Northern Ticket Hall,,,,
8599,647,940GZZLUMDN,Platform,Morden,4,TRUE,FALSE,FALSE,A-LON,4,0,51.40203,-0.19469,,Northern,SB,LU 1 Line,SB
7788,647,940GZZLUMDN,Platform,Morden,4,TRUE,FALSE,FALSE,A-LON,4,0,51.40203,-0.19469,,Northern,NB,LU 1 Line,NB
4228,647,940GZZLUMDN,Exit,Morden,4,TRUE,FALSE,FALSE,A-LON,4,0,51.40203,-0.19469,,,,,
137,647,940GZZLUMDN,Entrance,Morden,4,TRUE,FALSE,FALSE,A-LON,4,0,51.40203,-0.19469,,,,,
4229,648,940GZZLUMTC,Exit,Mornington Crescent,2,TRUE,FALSE,FALSE,A-HAM,5,0,51.53413,-0.13913,,,,,
7746,648,940GZZLUMTC,Platform,Mornington Crescent,2,TRUE,FALSE,FALSE,A-HAM,5,0,51.53413,-0.13913,,Northern,NB,LU 1 Line,NB
7747,648,940GZZLUMTC,Platform,Mornington Crescent,2,TRUE,FALSE,FALSE,A-HAM,5,0,51.53413,-0.13913,,Northern,SB,LU 1 Line,SB
112,648,940GZZLUMTC,Entrance,Mornington Crescent,2,TRUE,FALSE,FALSE,A-HAM,5,0,51.53413,-0.13913,,,,,
4230,649,940GZZLUNDN,Exit,Neasden,3,TRUE,FALSE,FALSE,A-NEA,2,0,51.55402,-0.24976,,,,,
7636,649,940GZZLUNDN,Platform,Neasden,3,TRUE,FALSE,FALSE,A-NEA,2,0,51.55402,-0.24976,,Jubilee,WB,LU 1 Line,NB
7637,649,940GZZLUNDN,Platform,Neasden,3,TRUE,FALSE,FALSE,A-NEA,2,0,51.55402,-0.24976,,Jubilee,EB,LU 1 Line,SB
65,649,940GZZLUNDN,Entrance,Neasden,3,TRUE,FALSE,FALSE,A-NEA,2,0,51.55402,-0.24976,,,,,
8032,650,940GZZLUNBP,Platform,Newbury Park,4,TRUE,TRUE,TRUE,A-EAS,4,0,51.57556,0.09065,,Central,EB,LU 1 Line,EB
4231,650,940GZZLUNBP,Exit,Newbury Park,4,TRUE,TRUE,TRUE,A-EAS,4,0,51.57556,0.09065,,,,,
242,650,940GZZLUNBP,Entrance,Newbury Park,4,TRUE,TRUE,TRUE,A-EAS,4,0,51.57556,0.09065,,,,,
8033,650,940GZZLUNBP,Platform,Newbury Park,4,TRUE,TRUE,TRUE,A-EAS,4,0,51.57556,0.09065,,Central,WB,LU 1 Line,WB
8426,653,940GZZLUNAN,Platform,North Acton,2|3,TRUE,FALSE,FALSE,A-VIC,4,0,51.52346,-0.25976,,Central,WB,LU 1 Line,WB
8428,653,940GZZLUNAN,Platform,North Acton,2|3,TRUE,FALSE,FALSE,A-VIC,4,0,51.52346,-0.25976,,Central,WB,LU 1 Line,WB
8425,653,940GZZLUNAN,Platform,North Acton,2|3,TRUE,FALSE,FALSE,A-VIC,4,0,51.52346,-0.25976,,Central,EB,LU 1 Line,EB
4234,653,940GZZLUNAN,Exit,North Acton,2|3,TRUE,FALSE,FALSE,A-VIC,4,0,51.52346,-0.25976,,,,,
264,653,940GZZLUNAN,Entrance,North Acton,2|3,TRUE,FALSE,FALSE,A-VIC,4,0,51.52346,-0.25976,,,,,
7957,654,940GZZLUNEN,Platform,North Ealing,3,TRUE,FALSE,FALSE,A-STA,3,0,51.51755,-0.28915,,Piccadilly,EB,LU 1 Line,EB
4235,654,940GZZLUNEN,Exit,North Ealing,3,TRUE,FALSE,FALSE,A-STA,3,0,51.51755,-0.28915,,,,,
210,654,940GZZLUNEN,Entrance,North Ealing,3,TRUE,FALSE,FALSE,A-STA,3,0,51.51755,-0.28915,,,,,
7958,654,940GZZLUNEN,Platform,North Ealing,3,TRUE,FALSE,FALSE,A-STA,3,0,51.51755,-0.28915,,Piccadilly,WB,LU 1 Line,WB
4354,789,940GZZLUNGW,Exit,North Greenwich,2|3,TRUE,TRUE,TRUE,BEntr,5,0,51.50007,0.00313,,,,,
8875,789,940GZZLUNGW,Platform,North Greenwich,2|3,TRUE,TRUE,TRUE,BEntr,5,0,51.50007,0.00313,,Jubilee,EB,LU 1 Line,EB
8874,789,940GZZLUNGW,Platform,North Greenwich,2|3,TRUE,TRUE,TRUE,BEntr,5,0,51.50007,0.00313,,Jubilee,WB,LU 1 Line,WB
789,789,940GZZLUNGW,Entrance,North Greenwich,2|3,TRUE,TRUE,TRUE,BEntr,5,0,51.50007,0.00313,,,,,
4237,656,940GZZLUNHA,Exit,North Harrow,5,TRUE,FALSE,FALSE,A-STA,2,0,51.58492,-0.36202,,,,,
7558,656,940GZZLUNHA,Platform,North Harrow,5,TRUE,FALSE,FALSE,A-STA,2,0,51.58492,-0.36202,,Metropolitan,NB,LU 1 Line,NB
7559,656,940GZZLUNHA,Platform,North Harrow,5,TRUE,FALSE,FALSE,A-STA,2,0,51.58492,-0.36202,,Metropolitan,SB,LU 1 Line,SB
27,656,940GZZLUNHA,Entrance,North Harrow,5,TRUE,FALSE,FALSE,A-STA,2,0,51.58492,-0.36202,,,,,
7680,659,940GZZLUNWY,Platform,North Wembley,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Bakerloo,NB,LU & LO,NB
