unique_id,station_unique_id,line,mode,platform_number,platform_naptan_code,cardinal_direction,friendly_name,is_customer_facing,has_service_interchange,has_step_free_route_information,direction_towards,designated_level_access_point,level_access_by_manual_ramp,additional_accessibility_information
940GZZLUPKR-Plat02-EB-piccadilly,940GZZLUPKR,piccadilly,tube,2,9400ZZLUPKR1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUPLW-Plat01-WB-district|hammersmith-city,940GZZLUPLW,district,tube,1,9400ZZLUPLW2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUPLW-Plat02-EB-district|hammersmith-city,940GZZLUPLW,district,tube,2,9400ZZLUPLW1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUPLW-Plat03-WB-district|hammersmith-city,940GZZLUPLW,district,tube,3,9400ZZLUPLW2,Westbound,Westbound Platform 3,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUPNR-Plat01-NB-metropolitan,940GZZLUPNR,metropolitan,tube,1,9400ZZLUPNR1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,"Amersham, Chesham and Uxbridge",TRUE,FALSE,
940GZZLUPNR-Plat02-SB-metropolitan,940GZZLUPNR,metropolitan,tube,2,9400ZZLUPNR2,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,Liverpool Street,TRUE,FALSE,
940GZZLUPRD-Plat01-NB-metropolitan,940GZZLUPRD,metropolitan,tube,1,9400ZZLUPRD1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUPRD-Plat02-SB-metropolitan,940GZZLUPRD,metropolitan,tube,2,9400ZZLUPRD1,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUPSG-Plat01-WB-district,940GZZLUPSG,district,tube,1,9400ZZLUPSG2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUPSG-Plat02-EB-district,940GZZLUPSG,district,tube,2,9400ZZLUPSG1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUPVL-Plat01-WB-central,940GZZLUPVL,central,tube,1,9400ZZLUPVL1,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUPVL-Plat02-EB-central,940GZZLUPVL,central,tube,2,9400ZZLUPVL1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUPYB-Plat01-EB-district,940GZZLUPYB,district,tube,1,9400ZZLUPYB1,Eastbound,Eastbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUPYB-Plat02-WB-district,940GZZLUPYB,district,tube,2,9400ZZLUPYB2,Westbound,Westbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUQBY-Plat01-NB-jubilee,940GZZLUQBY,jubilee,tube,1,9400ZZLUQBY1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUQBY-Plat02-SB-jubilee,940GZZLUQBY,jubilee,tube,2,9400ZZLUQBY2,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUQWY-Plat01-WB-central,940GZZLUQWY,central,tube,1,9400ZZLUQWY1,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUQWY-Plat02-EB-central,940GZZLUQWY,central,tube,2,9400ZZLUQWY1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLURBG-Plat01-WB-central,940GZZLURBG,central,tube,1,9400ZZLURBG1,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLURBG-Plat02-EB-central,940GZZLURBG,central,tube,2,9400ZZLURBG1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLURGP-Plat01-NB-bakerloo,940GZZLURGP,bakerloo,tube,1,9400ZZLURGP1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLURGP-Plat02-SB-bakerloo,940GZZLURGP,bakerloo,tube,2,9400ZZLURGP2,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLURSG-Plat01-WB-central,940GZZLURSG,central,tube,1,9400ZZLURSG1,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLURSG-Plat02-EB-central,940GZZLURSG,central,tube,2,9400ZZLURSG1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLURSM-Plat01-WB-metropolitan|piccadilly,940GZZLURSM,metropolitan,tube,1,9400ZZLURSM2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLURSM-Plat02-EB-metropolitan|piccadilly,940GZZLURSM,metropolitan,tube,2,9400ZZLURSM1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLURSP-Plat01-WB-metropolitan|piccadilly,940GZZLURSP,metropolitan,tube,1,9400ZZLURSP4,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLURSP-Plat02-EB-metropolitan|piccadilly,940GZZLURSP,metropolitan,tube,2,9400ZZLURSP3,Eastbound,Eastbound Platform 2,TRUE,TRUE,TRUE,Liverpool Street,FALSE,TRUE,
940GZZLURSQ-Plat01-EB-piccadilly,940GZZLURSQ,piccadilly,tube,1,9400ZZLURSQ1,Eastbound,Eastbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLURSQ-Plat02-WB-piccadilly,940GZZLURSQ,piccadilly,tube,2,9400ZZLURSQ2,Westbound,Westbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLURVP-Plat01-WB-district,940GZZLURVP,district,tube,1,9400ZZLURVP2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLURVP-Plat04-EB-district,940GZZLURVP,district,tube,4,9400ZZLURVP1,Eastbound,Eastbound Platform 4,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLURVY-Plat01-WB-central,940GZZLURVY,central,tube,1,9400ZZLURVY1,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,Woodford,FALSE,TRUE,Use the Station Approach / Cherry Tree Rise entrance for westbound platform
940GZZLURVY-Plat02-EB-central,940GZZLURVY,central,tube,2,9400ZZLURVY2,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,Barkingside,FALSE,TRUE,Use the Station Way entrance for eastbound platform
940GZZLURYL-Plat01-WB-metropolitan|piccadilly,940GZZLURYL,metropolitan,tube,1,9400ZZLURYL1,Westbound,Westbound Platform 1,TRUE,TRUE,TRUE,Uxbridge,FALSE,TRUE,
940GZZLURYL-Plat02-EB-metropolitan|piccadilly,940GZZLURYL,metropolitan,tube,2,9400ZZLURYL2,Eastbound,Eastbound Platform 2,TRUE,TRUE,TRUE,Liverpool Street,FALSE,TRUE,
940GZZLURYO-Plat01-WB-circle|hammersmith-city,940GZZLURYO,circle,tube,1,,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLURYO-Plat02-EB-circle|hammersmith-city,940GZZLURYO,circle,tube,2,,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUSBM-Plat01-EB-circle|hammersmith-city,940GZZLUSBM,circle,tube,1,9400ZZLUSBM1,Eastbound,Eastbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUSBM-Plat02-WB-circle|hammersmith-city,940GZZLUSBM,circle,tube,2,9400ZZLUSBM2,Westbound,Westbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUSEA-Plat01-EB-piccadilly,940GZZLUSEA,piccadilly,tube,1,9400ZZLUSEA1,Eastbound,Eastbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUSEA-Plat02-EB-piccadilly,940GZZLUSEA,piccadilly,tube,2,9400ZZLUSEA1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUSEA-Plat03-WB-piccadilly,940GZZLUSEA,piccadilly,tube,3,9400ZZLUSEA2,Westbound,Westbound Platform 3,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUSEA-Plat04-WB-piccadilly,940GZZLUSEA,piccadilly,tube,4,9400ZZLUSEA2,Westbound,Westbound Platform 4,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUSFB-Plat01-WB-district,940GZZLUSFB,district,tube,1,9400ZZLUSFB2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUSFB-Plat03-EB-district,940GZZLUSFB,district,tube,3,9400ZZLUSFB1,Eastbound,Eastbound Platform 3,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUSFS-Plat01-EB-district,940GZZLUSFS,district,tube,1,9400ZZLUSFS1,Eastbound,Eastbound Platform 1,TRUE,FALSE,TRUE,Earl's Court,FALSE,FALSE,
940GZZLUSFS-Plat02-WB-district,940GZZLUSFS,district,tube,2,9400ZZLUSFS1,Westbound,Westbound Platform 2,TRUE,FALSE,TRUE,Wimbledon,FALSE,FALSE,
940GZZLUSGN-Plat01-WB-district|hammersmith-city,940GZZLUSGN,district,tube,1,9400ZZLUSGN2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUSGN-Plat02-EB-district|hammersmith-city,940GZZLUSGN,district,tube,2,9400ZZLUSGN1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUSGT-Plat01-EB-piccadilly,940GZZLUSGT,piccadilly,tube,1,9400ZZLUSGT1,Eastbound,Eastbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUSGT-Plat02-WB-piccadilly,940GZZLUSGT,piccadilly,tube,2,9400ZZLUSGT1,Westbound,Westbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUSHH-Plat01-WB-piccadilly,940GZZLUSHH,piccadilly,tube,1,9400ZZLUSHH2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUSHH-Plat02-EB-piccadilly,940GZZLUSHH,piccadilly,tube,2,9400ZZLUSHH1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUSJP-Plat01-WB-circle|district,940GZZLUSJP,circle,tube,1,9400ZZLUSJP2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUSJP-Plat02-EB-circle|district,940GZZLUSJP,circle,tube,2,9400ZZLUSJP1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUSJW-Plat01-NB-jubilee,940GZZLUSJW,jubilee,tube,1,9400ZZLUSJW1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUSJW-Plat02-SB-jubilee,940GZZLUSJW,jubilee,tube,2,9400ZZLUSJW1,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUSKS-Plat01-WB-circle|district,940GZZLUSKS,circle,tube,1,9400ZZLUSKS4,Westbound,Westbound Platform 1,TRUE,TRUE,TRUE,High Street Kensington,FALSE,FALSE,
940GZZLUSKS-Plat02-EB-circle|district,940GZZLUSKS,circle,tube,2,9400ZZLUSKS1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,Liverpool Street,FALSE,FALSE,
940GZZLUSKS-Plat03-WB-piccadilly,940GZZLUSKS,piccadilly,tube,3,9400ZZLUSKS3,Westbound,Westbound Platform 3,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUSKS-Plat04-EB-piccadilly,940GZZLUSKS,piccadilly,tube,4,9400ZZLUSKS2,Eastbound,Eastbound Platform 4,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUSKW-Plat01-NB-victoria,940GZZLUSKW,victoria,tube,1,9400ZZLUSKW3,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,Tottenham Hale,TRUE,FALSE,
940GZZLUSKW-Plat02-NB-northern,940GZZLUSKW,northern,tube,2,9400ZZLUSKW1,Northbound,Northbound Platform 2,TRUE,FALSE,TRUE,Camden Town,TRUE,FALSE,
940GZZLUSKW-Plat03-SB-northern,940GZZLUSKW,northern,tube,3,9400ZZLUSKW2,Southbound,Southbound Platform 3,TRUE,FALSE,TRUE,Morden,TRUE,FALSE,
940GZZLUSKW-Plat04-SB-victoria,940GZZLUSKW,victoria,tube,4,9400ZZLUSKW4,Southbound,Southbound Platform 4,TRUE,FALSE,TRUE,Brixton,TRUE,FALSE,
940GZZLUSNB-Plat01-WB-central,940GZZLUSNB,central,tube,1,9400ZZLUSNB2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUSNB-Plat02-EB-central,940GZZLUSNB,central,tube,2,9400ZZLUSNB1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUSPU-Plat01-WB-central,940GZZLUSPU,central,tube,1,9400ZZLUSPU2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUSPU-Plat02-EB-central,940GZZLUSPU,central,tube,2,9400ZZLUSPU1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUSSQ-Plat01-WB-circle|district,940GZZLUSSQ,circle,tube,1,9400ZZLUSSQ2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUSSQ-Plat02-EB-circle|district,940GZZLUSSQ,circle,tube,2,9400ZZLUSSQ1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUSTM-Plat01-SB-jubilee,940GZZLUSTM,jubilee,tube,1,9400ZZLUSTM1,Southbound,Southbound Platform 1,TRUE,FALSE,TRUE,Stratford,FALSE,TRUE,"For level access leaving the train at Wembley Park, Kingsbury or Green Park, please travel in the correct carriage. Station entry and exit requires a 110m journey via station car park, including steep ramps."
940GZZLUSTM-Plat02-SB-jubilee,940GZZLUSTM,jubilee,tube,2,9400ZZLUSTM1,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,Stratford,FALSE,TRUE,"For level access leaving the train at Wembley Park, Kingsbury or Green Park, please travel in the correct carriage. Station entry and exit requires a 110m journey via station car park, including steep ramps."
940GZZLUSTM-Plat03-SB-jubilee,940GZZLUSTM,jubilee,tube,3,9400ZZLUSTM1,Southbound,Southbound Platform 3,TRUE,FALSE,TRUE,Stratford,FALSE,TRUE,"For level access leaving the train at Wembley Park, Kingsbury or Green Park, please travel in the correct carriage. Station entry and exit requires a 110m journey via station car park, including steep ramps."
940GZZLUSUH-Plat01-WB-piccadilly,940GZZLUSUH,piccadilly,tube,1,9400ZZLUSUH2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,TRUE,
940GZZLUSUH-Plat02-EB-piccadilly,940GZZLUSUH,piccadilly,tube,2,9400ZZLUSUH1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,TRUE,
940GZZLUSUT-Plat01-WB-piccadilly,940GZZLUSUT,piccadilly,tube,1,9400ZZLUSUT1,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,Uxbridge,FALSE,TRUE,Use the Orchard Gate entrance for westbound platform
940GZZLUSUT-Plat02-EB-piccadilly,940GZZLUSUT,piccadilly,tube,2,9400ZZLUSUT2,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,Oakwood,FALSE,TRUE,Use the Station Approach entrance for eastbound platform
940GZZLUSWC-Plat01-NB-jubilee,940GZZLUSWC,jubilee,tube,1,9400ZZLUSWC1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUSWC-Plat02-SB-jubilee,940GZZLUSWC,jubilee,tube,2,9400ZZLUSWC1,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUSWF-Plat01-WB-central,940GZZLUSWF,central,tube,1,9400ZZLUSWF2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,Liverpool Street,FALSE,TRUE,Use the George Lane (West) entrance for westbound platform
940GZZLUSWF-Plat02-EB-central,940GZZLUSWF,central,tube,2,9400ZZLUSWF1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,Epping,FALSE,TRUE,Use the Station Passage (East) entrance for eastbound platform
940GZZLUSWK-Plat01-WB-jubilee,940GZZLUSWK,jubilee,tube,1,9400ZZLUSWK2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,Stanmore,FALSE,FALSE,"For level access leaving the train at Green Park, please travel in the correct carriage."
940GZZLUSWK-Plat02-EB-jubilee,940GZZLUSWK,jubilee,tube,2,9400ZZLUSWK1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,Stratford,FALSE,FALSE,
940GZZLUSWN-Plat01-NB-northern,940GZZLUSWN,northern,tube,1,9400ZZLUSWN1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUSWN-Plat02-SB-northern,940GZZLUSWN,northern,tube,2,9400ZZLUSWN1,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUTAW-Plat01-NB-northern,940GZZLUTAW,northern,tube,1,9400ZZLUTAW1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUTAW-Plat02-SB-northern,940GZZLUTAW,northern,tube,2,9400ZZLUTAW2,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUTBC-Plat01-NB-northern,940GZZLUTBC,northern,tube,1,9400ZZLUTBC1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUTBC-Plat02-SB-northern,940GZZLUTBC,northern,tube,2,9400ZZLUTBC1,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUTBY-Plat01-NB-northern,940GZZLUTBY,northern,tube,1,9400ZZLUTBY1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUTBY-Plat02-SB-northern,940GZZLUTBY,northern,tube,2,9400ZZLUTBY1,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
HUBTCR-Plat01-WB-central,HUBTCR,central,tube,1,9400ZZLUTCR4,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,Ealing Broadway and West Ruislip,FALSE,TRUE,
HUBTCR-Plat02-EB-central,HUBTCR,central,tube,2,9400ZZLUTCR1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,Epping,FALSE,TRUE,
HUBTCR-Plat03-NB-northern,HUBTCR,northern,tube,3,9400ZZLUTCR2,Northbound,Northbound Platform 3,TRUE,FALSE,TRUE,Edgware and High Barnet,TRUE,FALSE,
HUBTCR-Plat04-SB-northern,HUBTCR,northern,tube,4,9400ZZLUTCR3,Southbound,Southbound Platform 4,TRUE,FALSE,TRUE,Morden,TRUE,FALSE,
HUBTCR-PlatA-EB-elizabeth,HUBTCR,elizabeth,elizabeth-line,A,,Eastbound,Eastbound Platform A,TRUE,FALSE,TRUE,,TRUE,FALSE,
HUBTCR-PlatB-WB-elizabeth,HUBTCR,elizabeth,elizabeth-line,B,,Westbound,Westbound Platform B,TRUE,FALSE,TRUE,,TRUE,FALSE,
940GZZLUTFP-Plat01-NB-northern,940GZZLUTFP,northern,tube,1,9400ZZLUTFP1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUTFP-Plat02-SB-northern,940GZZLUTFP,northern,tube,2,9400ZZLUTFP2,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUTHB-Plat01-WB-central,940GZZLUTHB,central,tube,1,9400ZZLUTHB2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUTHB-Plat02-EB-central,940GZZLUTHB,central,tube,2,9400ZZLUTHB1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,Epping,FALSE,TRUE,
940GZZLUTMP-Plat01-WB-circle|district,940GZZLUTMP,circle,tube,1,9400ZZLUTMP2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUTMP-Plat02-EB-circle|district,940GZZLUTMP,circle,tube,2,9400ZZLUTMP1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUTNG-Plat01-WB-district,940GZZLUTNG,district,tube,1,9400ZZLUTNG4,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUTNG-Plat02-WB-piccadilly,940GZZLUTNG,piccadilly,tube,2,9400ZZLUTNG2,Westbound,Westbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUTNG-Plat03-EB-piccadilly,940GZZLUTNG,piccadilly,tube,3,9400ZZLUTNG1,Eastbound,Eastbound Platform 3,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUTNG-Plat04-EB-district,940GZZLUTNG,district,tube,4,9400ZZLUTNG3,Eastbound,Eastbound Platform 4,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUTPN-Plat01-EB-piccadilly,940GZZLUTPN,piccadilly,tube,1,9400ZZLUTNG1,Eastbound,Eastbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUTPN-Plat02-WB-piccadilly,940GZZLUTPN,piccadilly,tube,2,9400ZZLUTNG2,Westbound,Westbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUTWH-Plat01-WB-circle|district,940GZZLUTWH,circle,tube,1,9400ZZLUTWH2,Westbound,Westbound Platform 1,TRUE,TRUE,TRUE,Edgware Road,FALSE,TRUE,
940GZZLUTWH-Plat02-WB-circle|district,940GZZLUTWH,circle,tube,2,9400ZZLUTWH2,Westbound,Westbound Platform 2,TRUE,TRUE,TRUE,Edgware Road,FALSE,TRUE,
940GZZLUTWH-Plat03-EB-circle|district,940GZZLUTWH,circle,tube,3,9400ZZLUTWH1,Eastbound,Eastbound Platform 3,TRUE,TRUE,TRUE,Hammersmith,FALSE,TRUE,
940GZZLUUPB-Plat01-WB-district,940GZZLUUPB,district,tube,1,9400ZZLUUPB1,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUUPB-Plat02-EB-district,940GZZLUUPB,district,tube,2,9400ZZLUUPB1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUUPK-Plat01-WB-district|hammersmith-city,940GZZLUUPK,district,tube,1,9400ZZLUUPK2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUUPK-Plat02-EB-district|hammersmith-city,940GZZLUUPK,district,tube,2,9400ZZLUUPK1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUUPY-Plat01-WB-district,940GZZLUUPY,district,tube,1,9400ZZLUUPY1,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,Earl's Court,FALSE,FALSE,
940GZZLUUPY-Plat02-EB-district,940GZZLUUPY,district,tube,2,9400ZZLUUPY1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,Upminster,FALSE,FALSE,
940GZZLUUXB-Plat01-EB-metropolitan|piccadilly,940GZZLUUXB,metropolitan,tube,1,,Eastbound,Eastbound Platform 1,TRUE,TRUE,TRUE,Liverpool Street,FALSE,TRUE,
940GZZLUUXB-Plat02-EB-metropolitan|piccadilly,940GZZLUUXB,metropolitan,tube,2,,Eastbound,Eastbound Platform 2,TRUE,TRUE,TRUE,Liverpool Street,FALSE,TRUE,
940GZZLUUXB-Plat04-EB-metropolitan|piccadilly,940GZZLUUXB,metropolitan,tube,4,,Eastbound,Eastbound Platform 4,TRUE,TRUE,TRUE,Liverpool Street,FALSE,TRUE,
940GZZLUWAF-Plat01-SB-metropolitan,940GZZLUWAF,metropolitan,tube,1,9400ZZLUWAF1,Southbound,Southbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUWAF-Plat02-SB-metropolitan,940GZZLUWAF,metropolitan,tube,2,9400ZZLUWAF1,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUWCY-Plat01-WB-central,940GZZLUWCY,central,tube,1,9400ZZLUWCY2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUWCY-Plat02-central,940GZZLUWCY,central,tube,2,,,Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUWCY-Plat03-central,940GZZLUWCY,central,tube,3,,,Platform 3,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUWCY-Plat04-EB-central,940GZZLUWCY,central,tube,4,9400ZZLUWCY1,Eastbound,Eastbound Platform 4,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUWFN-Plat01-NB-northern,940GZZLUWFN,northern,tube,1,9400ZZLUWFN1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,Woodside Park,FALSE,FALSE,Use the Nether Street entrance fir northbound platform
940GZZLUWFN-Plat02-SB-northern,940GZZLUWFN,northern,tube,2,9400ZZLUWFN2,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,Camden Town,FALSE,TRUE,"Wentworth Avenue entrance for southbound platform unlocked during AM peak hours, and locked with a RADAR key at all other times. Call 0845 330 9880 or use Help Point on the southbound platform to ask staff to unlock the gate if necessary."
940GZZLUWHP-Plat01-NB-jubilee,940GZZLUWHP,jubilee,tube,1,9400ZZLUWHP1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUWHP-Plat02-SB-jubilee,940GZZLUWHP,jubilee,tube,2,9400ZZLUWHP1,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUWHW-Plat01-NB-metropolitan,940GZZLUWHW,metropolitan,tube,1,9400ZZLUWHW2,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUWHW-Plat02-SB-metropolitan,940GZZLUWHW,metropolitan,tube,2,9400ZZLUWHW1,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUWIG-Plat01-NB-metropolitan,940GZZLUWIG,metropolitan,tube,1,9400ZZLUWIG4,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUWIG-Plat02-NB-jubilee,940GZZLUWIG,jubilee,tube,2,9400ZZLUWIG1,Northbound,Northbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUWIG-Plat03-SB-jubilee,940GZZLUWIG,jubilee,tube,3,9400ZZLUWIG1,Southbound,Southbound Platform 3,TRUE,FALSE,TRUE,,FALSE,FALSE,
